PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,ID_MUNICIPIO,AUTO_OFICIAL,AUTO_PUBLICO,AUTO_PARTICULAR,CAM_PAS_OFICIAL,CAM_PAS_PUBLICO,CAM_PAS_PARTICULAR,CYC_CARGA_OFICIAL,CYC_CARGA_PUBLICO,CYC_CARGA_PARTICULAR,MOTO_OFICIAL,MOTO_DE_ALQUILER,MOTO_PARTICULAR,ESTATUS
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	24,	033,0,0,735,0,1,1,2,0,2239,0,0,82,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	24,	034,0,38,3342,0,4,3,0,1,3654,0,0,1565,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	24,	035,25,1110,75878,0,234,62,60,15,22383,57,0,23807,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	24,	036,3,28,2548,0,64,3,0,15,4762,0,0,2453,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	24,	037,3,99,8832,1,220,94,5,160,8151,0,0,6415,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	24,	038,0,1,827,0,14,2,2,16,760,0,0,772,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	24,	039,1,0,723,0,14,2,2,10,799,0,0,604,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	24,	040,0,66,5263,0,37,40,0,33,4860,2,0,2727,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	24,	041,0,6,533,0,1,0,5,6,774,0,0,901,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	24,	042,0,15,1808,0,0,2,0,4,2068,0,0,590,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	24,	043,2,10,1303,0,0,0,2,9,1920,0,0,398,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	24,	044,0,7,638,0,0,6,0,1,957,0,0,122,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	24,	045,0,15,1841,0,3,0,1,7,3338,0,0,823,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	24,	046,0,1,4630,0,2,1,0,9,6239,0,0,660,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	24,	047,0,0,513,0,2,2,2,0,1983,0,0,432,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	24,	048,0,14,1164,0,5,2,0,0,727,1,0,689,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	24,	049,1,0,2100,0,4,2,4,0,6277,0,0,260,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	24,	050,2,1,7262,0,14,6,5,14,7782,0,0,2977,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	24,	051,0,13,1810,0,1,1,2,11,2763,0,0,378,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	24,	052,0,3,906,0,0,5,1,5,2358,0,0,1206,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	24,	053,0,31,2603,0,144,2,4,32,2221,0,0,1710,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	24,	054,1,27,2966,0,48,1,6,97,4395,1,0,1506,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	24,	055,2,0,2672,0,11,3,3,1,2648,0,0,614,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	24,	056,0,1,1910,0,0,4,1,0,3458,0,0,726,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	24,	057,1,15,1324,0,78,8,2,69,1542,0,0,776,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	24,	058,3,52,3898,0,51,8,3,8,3724,0,0,777,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	25,	001,55,564,113673,0,786,835,161,1379,52722,144,0,22555,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	25,	002,0,8,10896,0,26,31,0,293,9011,0,0,580,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	25,	003,1,0,3953,0,2,7,1,0,5335,0,0,305,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	25,	004,4,11,4160,0,16,31,6,75,3515,0,0,695,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	25,	005,1,10,2573,0,2,11,10,40,3677,0,0,141,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	25,	006,157,885,347975,1,1648,1247,779,3222,139916,398,0,45944,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	25,	007,0,9,2629,0,23,23,8,49,3935,0,0,370,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	25,	008,4,24,8571,0,98,75,12,343,7452,0,0,1244,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	25,	009,1,45,10157,0,80,118,4,135,9847,6,0,852,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	25,	010,0,37,11060,0,81,165,10,319,9535,0,0,2252,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	25,	011,32,127,56088,0,398,376,62,833,37691,2,0,3527,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	25,	012,21,1824,133901,0,793,350,43,1483,44741,63,0,48006,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	25,	013,1,1,3604,0,1,8,8,0,4482,0,0,126,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	25,	014,2,59,8342,0,69,124,20,112,7947,0,0,1950,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	25,	015,7,110,28366,0,141,86,10,478,20154,0,0,1486,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	25,	016,0,6,2752,0,0,11,7,44,2464,0,0,353,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	25,	017,6,9,8534,0,26,31,12,470,10338,0,0,250,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	25,	018,12,53,29933,0,282,298,32,428,17579,5,0,9411,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	001,2,0,435,2,1,1,2,4,474,0,0,15,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	002,48,116,31514,0,46,180,39,68,15667,6,0,403,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	003,6,5,1907,2,16,28,11,39,2592,0,0,21,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	004,0,8,1533,0,0,9,0,7,1233,0,1,8,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	005,1,0,98,1,0,0,3,0,216,0,0,2,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	006,1,0,532,0,0,3,3,0,686,0,0,5,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	007,0,0,93,0,0,0,1,0,113,0,0,0,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	008,1,0,59,0,0,1,0,0,98,0,0,3,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	009,3,0,93,0,0,0,9,0,160,1,0,5,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	010,1,0,82,1,0,0,2,0,133,0,0,8,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	011,0,0,191,0,1,0,0,0,265,0,0,0,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	012,0,2,2634,0,4,15,10,87,2424,0,0,195,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	013,0,0,297,0,0,1,0,3,267,0,0,10,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	014,0,0,651,1,0,0,4,4,711,0,0,11,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	015,1,0,66,0,0,0,1,0,164,0,0,1,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	016,3,5,907,0,0,0,5,1,514,0,0,7,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	017,32,126,34052,2,62,323,71,115,21116,0,0,266,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	018,182,716,148005,15,720,773,517,1310,75572,115,0,12013,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	019,11,36,21621,5,26,212,21,47,11596,0,0,131,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	020,0,0,597,0,2,0,1,0,583,0,0,13,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	021,0,0,33,0,0,0,0,0,14,0,0,16,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	022,0,0,161,0,0,5,4,0,326,0,0,1,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	023,0,0,824,0,0,2,0,1,880,0,0,7,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	024,1,0,98,0,0,0,1,0,98,0,0,2,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	025,6,66,14611,3,71,271,22,49,8401,0,0,335,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	026,5,5,5081,5,22,101,16,232,3722,0,0,80,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	027,0,0,1991,0,0,2,0,0,1597,0,0,26,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	028,0,0,120,0,1,0,1,0,169,0,0,4,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	029,58,315,47104,5,95,327,175,312,19458,33,0,932,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	030,4123,1356,367392,230,739,1545,6499,1820,154126,328,0,15381,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	031,0,0,67,0,0,1,1,1,152,6,0,2,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	032,0,0,143,0,0,0,2,0,245,15,0,2,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	033,10,24,16155,4,52,140,10,261,9976,2,0,230,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	034,2,1,1565,0,0,6,3,1,1064,12,0,11,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	035,1,25,2989,2,1,33,9,6,2343,0,0,32,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	036,5,31,11312,2,31,190,22,8,7072,0,0,165,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	037,0,0,196,0,0,0,4,4,316,0,0,2,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	038,3,3,2868,0,0,4,8,3,2392,0,0,28,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	039,0,6,1456,0,0,3,0,2,943,0,0,16,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	040,0,0,98,0,0,1,3,0,194,0,0,2,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	041,3,18,5710,0,13,96,12,2,4543,0,0,56,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	042,16,69,43508,3,183,425,145,381,27280,0,0,1073,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	043,30,1044,108890,15,283,704,136,1044,39805,0,0,2652,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	044,0,0,29,0,0,0,0,0,82,0,0,3,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	045,0,0,309,0,0,0,4,0,397,0,0,1,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	046,0,0,64,0,0,0,1,0,78,0,0,0,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	047,0,2,1056,0,0,9,1,2,820,0,0,12,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	048,13,161,28197,3,12,53,39,67,11904,0,0,303,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	049,1,0,163,0,0,0,3,1,363,0,0,11,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	050,0,0,223,0,0,1,0,0,360,0,0,1,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	051,1,0,474,0,0,0,1,18,689,0,0,10,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	052,2,2,1105,0,3,5,9,0,1354,0,0,9,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	053,1,0,33,0,0,0,1,0,23,0,0,1,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	054,1,0,55,0,0,1,0,1,202,0,0,1,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	055,158,600,75846,10,28,189,129,100,31073,0,0,1754,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	056,1,33,656,0,2,10,10,3,592,0,0,40,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	057,2,0,141,0,0,0,2,0,261,0,0,3,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	058,8,19,6413,0,1,26,14,25,3717,0,0,105,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	059,0,0,194,0,0,1,1,0,404,0,0,1,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	060,0,0,232,0,0,0,2,0,424,0,0,2,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	061,0,0,98,0,0,0,0,0,214,0,0,5,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	062,0,0,122,0,0,0,3,0,214,0,0,0,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	063,0,0,131,0,1,0,4,0,188,0,0,2,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	064,0,0,276,0,0,1,0,0,269,0,0,2,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	065,0,0,213,0,0,0,1,0,241,0,0,3,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	066,1,0,2222,0,0,2,5,2,2102,0,0,40,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	067,0,1,156,0,0,1,1,1,327,0,0,0,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	068,0,0,156,0,0,3,0,0,267,0,0,9,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	069,0,0,323,0,0,4,2,10,784,0,0,4,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	070,0,8,940,0,0,1,0,0,955,0,0,24,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	071,2,8,3306,1,7,29,1,117,2264,0,0,83,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	26,	072,6,0,1042,0,4,1,4,106,1168,0,0,69,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	27,	001,0,135,4379,0,3,8,0,25,3855,0,114,4671,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	27,	002,0,616,34365,0,198,127,0,79,16299,0,60,11677,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	27,	003,0,502,6616,0,18,17,0,52,3066,0,161,7125,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	27,	004,0,4459,195485,0,546,839,0,494,62502,0,1246,45606,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	27,	005,0,388,27767,0,359,73,0,116,10937,0,27,21676,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	27,	006,0,252,14736,0,46,38,0,81,7659,0,135,11795,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	27,	007,0,99,3498,0,2,4,0,22,2213,0,41,1597,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	27,	008,0,400,15757,0,57,61,0,113,11021,0,27,10682,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	27,	009,0,165,5445,0,4,4,0,37,2500,0,18,5182,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	27,	010,0,343,11225,0,10,15,0,42,3694,0,26,8022,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	27,	011,0,114,1402,0,2,3,0,15,658,0,91,1451,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	27,	012,0,558,21602,0,51,90,0,139,8046,0,70,9322,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	27,	013,0,574,19017,0,61,30,0,65,4968,0,229,9969,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	27,	014,0,233,20832,0,76,137,0,71,6800,0,1,7780,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	27,	015,0,109,2603,0,6,9,0,18,1560,0,0,3808,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	27,	016,0,235,5809,0,17,22,0,84,3058,0,5,5287,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	27,	017,0,164,5425,0,57,12,0,58,3199,0,268,7161,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	001,2,9,2048,0,0,0,5,0,1560,0,0,20,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	002,2,30,4874,0,12,0,3,2,5300,0,0,217,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	003,42,1566,31845,2,302,187,88,515,15419,5,0,4080,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	004,2,19,1359,0,0,0,0,4,1709,0,0,61,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	005,1,0,490,0,1,0,0,2,1093,0,0,5,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	006,0,0,194,0,0,0,1,0,642,0,0,4,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	007,3,11,7155,0,0,1,0,37,4149,0,0,120,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	008,0,0,452,0,1,0,1,0,694,0,0,8,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	009,19,1871,66211,0,139,45,54,104,13726,7,0,4789,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	010,0,0,289,0,0,0,0,1,404,0,0,4,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	011,1,3,1552,0,0,4,2,0,1443,0,0,333,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	012,2,12,6939,0,0,16,2,22,8288,0,0,260,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	013,0,4,1648,0,1,2,4,1,1582,0,0,55,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	014,0,0,1126,0,0,0,1,1,1014,0,0,14,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	015,0,10,5615,0,0,11,0,2,2599,0,0,39,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	016,0,28,2661,0,7,11,2,0,3249,0,0,50,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	017,1,15,2062,0,1,4,1,2,1533,0,0,56,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	018,3,6,1460,0,0,0,1,1,1200,0,0,11,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	019,4,32,2379,0,0,1,0,0,2761,0,0,125,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	020,0,3,341,0,0,0,0,0,439,0,0,16,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	021,5,168,29159,0,70,15,5,169,16167,5,0,4131,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	022,26,322,133795,1,820,248,238,1291,41037,16,0,2313,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	023,0,0,776,0,0,2,0,0,1196,0,0,9,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	024,0,10,2086,0,0,2,0,3,1436,0,0,42,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	025,1,14,10561,0,11,16,1,22,5439,0,0,201,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	026,0,0,143,0,0,0,0,0,278,0,0,1,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	027,16,242,111379,0,565,83,126,4064,39386,4,0,3134,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	028,1,1,716,0,0,2,0,9,768,0,0,55,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	029,0,4,1774,0,0,0,1,2,2360,0,0,121,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	030,0,27,2393,0,4,3,3,1,2117,0,0,37,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	031,2,0,267,0,0,0,1,0,374,0,0,3,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	032,85,1710,283100,0,1612,539,94,1928,84012,2,0,3594,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	033,13,12,40150,0,157,74,28,232,14760,0,0,412,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	034,0,0,374,0,0,1,1,0,872,0,0,3,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	035,1,23,9891,1,33,16,0,10,7032,0,0,98,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	036,0,0,22,0,0,0,0,0,65,0,0,0,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	037,1,23,3569,0,3,2,0,2,3541,0,0,58,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	038,163,4847,87815,0,315,182,147,758,31906,43,0,6915,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	039,0,26,3010,0,0,8,0,7,3725,0,0,94,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	040,0,28,13234,0,1,64,13,115,7552,8,0,152,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	041,2547,478,107996,173,1024,168,3090,149,35263,223,0,5960,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	042,1,0,795,0,0,1,2,1,921,0,0,17,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	28,	043,1,20,5212,0,0,8,0,98,3596,0,0,559,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	001,2,9,3525,0,49,3,9,0,775,1,0,602,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	002,12,17,10224,0,19,7,3,1,2560,1,0,1640,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	003,11,0,1595,0,2,2,13,0,605,0,0,263,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	004,5,3,2143,0,32,0,3,0,383,0,0,354,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	005,42,141,40861,0,607,79,44,11,8615,23,0,6393,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	006,4,100,16528,0,120,6,6,5,3124,0,0,2376,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	007,7,12,1951,0,6,2,21,0,435,0,0,201,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	008,14,2,1783,0,4,1,5,0,480,0,0,241,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	009,4,6,1318,0,32,0,2,0,151,0,0,280,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	010,16,109,31186,0,646,14,34,11,8078,12,0,6624,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	011,3,0,1223,0,15,0,7,0,203,0,0,154,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	012,1,6,1575,0,1,3,0,0,625,2,0,350,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	013,54,82,18547,0,104,14,26,8,3017,19,0,3340,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	014,2,8,2716,0,31,2,4,1,623,0,0,189,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	015,8,7,12639,0,131,9,5,0,2070,0,0,3511,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	016,11,4,1347,0,27,2,9,0,137,0,0,148,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	017,2,0,2034,0,26,2,12,0,794,0,0,320,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	018,1,15,7320,0,186,5,14,2,1463,4,0,2341,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	019,3,0,6534,0,6,2,6,0,1083,2,0,2382,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	020,3,4,1528,0,1,0,5,0,326,0,0,201,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	021,6,31,4042,0,16,1,1,2,824,0,0,780,Cifras Definitivas
